Post ID,Post creation date,Post creation time of day,Post type,Post message,Post shared link,Post caption,Post thumbnail URL,Post image URL,Link to post,Post comment text,Total post reactions,Post link clicks,Likes on posts,Shares on posts,Comments on posts,Comments on shares,Post impressions (page likers [fans] only),Post reach (page likers [fans] only)
926011594215556_2341220236028011,2022-07-12,16:07:02,photo,"It's that time of the week. 👏

Can you solve this problem?
Comment with your answer. 

#EXPLOREDataScience #DataScience #SolveTheProblem #ProblemSolving #WeeklyProblem",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2341220236028011/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/292464700_2341220232694678_4227092161401791181_n.png?stp=dst-png_p130x130&_nc_cat=101&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFk1roPqWNXSVakdZEjVqttWsH1IFW890VawfUgVbz3RTv3KKaQMZdje06bgqq9fZE&_nc_ohc=5WKgjK4RWKsAX_LADfp&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAfHj6yiCWDpa8HqLigOhbpWpTSw3YXhwyu7e6JnxtRCw&oe=645B8FAF,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/292464700_2341220232694678_4227092161401791181_n.png?stp=dst-png_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFk1roPqWNXSVakdZEjVqttWsH1IFW890VawfUgVbz3RTv3KKaQMZdje06bgqq9fZE&_nc_ohc=5WKgjK4RWKsAX_LADfp&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDvfAbAb_eDa71mKELzQCs9g-35_dYqVKt5-lVlgqaKHQ&oe=645B8FAF,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2341220236028011,9.. Based on how I analysed the other two triangles,5,,2,,9,0,919,875
926011594215556_2341220236028011,2022-07-12,16:07:02,photo,"It's that time of the week. 👏

Can you solve this problem?
Comment with your answer. 

#EXPLOREDataScience #DataScience #SolveTheProblem #ProblemSolving #WeeklyProblem",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2341220236028011/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/292464700_2341220232694678_4227092161401791181_n.png?stp=dst-png_p130x130&_nc_cat=101&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFk1roPqWNXSVakdZEjVqttWsH1IFW890VawfUgVbz3RTv3KKaQMZdje06bgqq9fZE&_nc_ohc=5WKgjK4RWKsAX_LADfp&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAfHj6yiCWDpa8HqLigOhbpWpTSw3YXhwyu7e6JnxtRCw&oe=645B8FAF,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/292464700_2341220232694678_4227092161401791181_n.png?stp=dst-png_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFk1roPqWNXSVakdZEjVqttWsH1IFW890VawfUgVbz3RTv3KKaQMZdje06bgqq9fZE&_nc_ohc=5WKgjK4RWKsAX_LADfp&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDvfAbAb_eDa71mKELzQCs9g-35_dYqVKt5-lVlgqaKHQ&oe=645B8FAF,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2341220236028011,Great work on solving this puzzle 👏🏼👏🏽,5,,2,,9,0,919,875
926011594215556_2342409905909044,2022-07-13,20:14:21,photo,"Meet the Explorers 👨‍🚀

Our head teachers are far from your typical tech nerds. Yes, they’re data experts, but it’s their personalities and attitudes that got them hired. 

Do you have any questions for Okello, Zintle, Reo, James, Nolwazi, Raisa or Chris? 

#EXPLOREDataScience #EXPLOREteam #DataScience #Teacher #TechTeacher #Facilitator",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2342409905909044/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/292535403_2342409902575711_7950873811096782454_n.png?stp=dst-png_p130x130&_nc_cat=102&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFpi0W2mCm5P-nlnckbEfDAjmTUQuwSWRSOZNRC7BJZFGmHqkDQd30FWKNmNsGyji4&_nc_ohc=4On1d9UoH8EAX-KmUUT&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfClAMvebDlvI-G7VAMbXIzAjz0-SWATPxGROJZBVeDPfQ&oe=645CC7AE,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/292535403_2342409902575711_7950873811096782454_n.png?stp=dst-png_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFpi0W2mCm5P-nlnckbEfDAjmTUQuwSWRSOZNRC7BJZFGmHqkDQd30FWKNmNsGyji4&_nc_ohc=4On1d9UoH8EAX-KmUUT&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfD7KQQRy6SU-mAvHitJ6lpgHjq3R6ElhKuXnX0xhQvpSQ&oe=645CC7AE,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2342409905909044,,7,,6,1,0,0,614,564
926011594215556_2343012552515446,2022-07-14,15:34:52,album,"What will the students learn in the data science course? Check out this overview. 

#ExploreDataScience #datasciencecourse #elearning #techskills  #DataScienceAcademy",https://www.facebook.com/926011594215556/posts/2343012552515446/,Photos from Explore AI Academy's post,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/292281783_2343012372515464_2933738257191083413_n.jpg?stp=dst-jpg_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGYAimmNXm8D4bfhrN34Vd-V3ltuuyMi2FXeW267IyLYXPRnUPYtOegry8Ov873utY&_nc_ohc=-NmyKSX3504AX9u1iEN&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDVrmIDNTLQvKkbyi1iUdjXYffmVKfzI0NtzJHMsQCroA&oe=645CB40F,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/292281783_2343012372515464_2933738257191083413_n.jpg?stp=dst-jpg_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGYAimmNXm8D4bfhrN34Vd-V3ltuuyMi2FXeW267IyLYXPRnUPYtOegry8Ov873utY&_nc_ohc=-NmyKSX3504AX9u1iEN&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCDXuFw0uMwsJ5CBxyTwxpBJbEKQ9SwQvByT50KuNU1qw&oe=645CB40F,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2343012552515446,Amazing people. Amazing things,4,,3,,1,0,743,683
926011594215556_2343819542434747,2022-07-15,14:56:01,photo,"Meet the Explorers 👨‍🚀

Our facilitators are problem solvers, skilled communicators, #Python experts, and your go-to academic support system. 

Do you have any questions for Trevor, Maryam, Nomfundo, John, Claudia, Elizabeth, Gabe, or Chad?

#EXPLOREDataScience #EXPLOREteam #DataScience #Teacher #TeachTech",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2343819542434747/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/292548833_2343819539101414_9103432954602781777_n.png?stp=dst-png_p130x130&_nc_cat=109&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG1XToGoj2p6V5eD9t5aewsgrC5JXJQ74OCsLklclDvg_ZjcUDr1SMJxELpEBmeMkc&_nc_ohc=GEDg5VD2N3AAX9R0a44&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBn1d0GKWo8lEZPZ6ikv9vh7GoYLyGdYXCeSKp-f1JYIw&oe=645B1571,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/292548833_2343819539101414_9103432954602781777_n.png?stp=dst-png_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG1XToGoj2p6V5eD9t5aewsgrC5JXJQ74OCsLklclDvg_ZjcUDr1SMJxELpEBmeMkc&_nc_ohc=GEDg5VD2N3AAX9R0a44&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAt3f2OwU9MFqHjpeU4YLXhGL7w5eOKUZb5Me0Bvk6hQA&oe=645B1571,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2343819542434747,How do propose someone starts if they want to change a career path to data science? Where does the person actually start?,9,,9,1,1,1,740,697
926011594215556_2346235708859797,2022-07-18,13:23:01,photo,"Happy Nelson Mandela day. 
#education #ExploreDataScienceAcademy #NelsonMandelaDay",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2346235708859797/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/293663739_2346235698859798_854937709185969446_n.png?stp=dst-png_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGv6pCq5sILS0F6A1U5bmOGioc4Y0tZkGGKhzhjS1mQYU5I9fDGY_Stw0X-Ql63aMo&_nc_ohc=B3PX0-ahfGQAX8or6UJ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAq3XZ99JkUEU_TxX9yNK_x0c7Mn7X9-OKAXF2TGFYn1Q&oe=645B101E,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/293663739_2346235698859798_854937709185969446_n.png?stp=dst-png_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGv6pCq5sILS0F6A1U5bmOGioc4Y0tZkGGKhzhjS1mQYU5I9fDGY_Stw0X-Ql63aMo&_nc_ohc=B3PX0-ahfGQAX8or6UJ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDAhnnAql2PdecnFpHu23QUH8kSRfrn5zfKzV8WzeWTcw&oe=645B101E,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2346235708859797,Amazing people. Amazing things. At Explore you discover your true potential,14,,14,4,1,4,669,591
926011594215556_2347112738772094,2022-07-19,16:06:01,photo,"It's that time of the week. 👏

Can you solve this problem?
Comment with your answer. 

#EXPLOREDataScience #DataScience #SolveTheProblem #ProblemSolving #WeeklyProblem",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2347112738772094/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/294617977_2347112735438761_3189180008015980567_n.png?stp=dst-png_p130x130&_nc_cat=105&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFMYKat7yHrWDh6lPkR5R-2vRKUnTFOGEG9EpSdMU4YQfhRKPTglxGYOGHMv6GMzCw&_nc_ohc=a-BOAhZzmA8AX8qSzmQ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDoEvRPpmrxJVHPVQlos3-siZhG2J_OuwW2ljQ2WJ-N-g&oe=645AD9DE,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/294617977_2347112735438761_3189180008015980567_n.png?stp=dst-png_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFMYKat7yHrWDh6lPkR5R-2vRKUnTFOGEG9EpSdMU4YQfhRKPTglxGYOGHMv6GMzCw&_nc_ohc=a-BOAhZzmA8AX8qSzmQ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCOkNGyL1hJXGdLcUMcqm7sxqKxg1vTw9URkio6AwW8TA&oe=645AD9DE,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2347112738772094,4.5,4,,4,,3,0,567,520
926011594215556_2347112738772094,2022-07-19,16:06:01,photo,"It's that time of the week. 👏

Can you solve this problem?
Comment with your answer. 

#EXPLOREDataScience #DataScience #SolveTheProblem #ProblemSolving #WeeklyProblem",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2347112738772094/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/294617977_2347112735438761_3189180008015980567_n.png?stp=dst-png_p130x130&_nc_cat=105&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFMYKat7yHrWDh6lPkR5R-2vRKUnTFOGEG9EpSdMU4YQfhRKPTglxGYOGHMv6GMzCw&_nc_ohc=a-BOAhZzmA8AX8qSzmQ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDoEvRPpmrxJVHPVQlos3-siZhG2J_OuwW2ljQ2WJ-N-g&oe=645AD9DE,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/294617977_2347112735438761_3189180008015980567_n.png?stp=dst-png_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFMYKat7yHrWDh6lPkR5R-2vRKUnTFOGEG9EpSdMU4YQfhRKPTglxGYOGHMv6GMzCw&_nc_ohc=a-BOAhZzmA8AX8qSzmQ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCOkNGyL1hJXGdLcUMcqm7sxqKxg1vTw9URkio6AwW8TA&oe=645AD9DE,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2347112738772094,12,4,,4,,3,0,567,520
926011594215556_2347112738772094,2022-07-19,16:06:01,photo,"It's that time of the week. 👏

Can you solve this problem?
Comment with your answer. 

#EXPLOREDataScience #DataScience #SolveTheProblem #ProblemSolving #WeeklyProblem",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2347112738772094/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/294617977_2347112735438761_3189180008015980567_n.png?stp=dst-png_p130x130&_nc_cat=105&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFMYKat7yHrWDh6lPkR5R-2vRKUnTFOGEG9EpSdMU4YQfhRKPTglxGYOGHMv6GMzCw&_nc_ohc=a-BOAhZzmA8AX8qSzmQ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDoEvRPpmrxJVHPVQlos3-siZhG2J_OuwW2ljQ2WJ-N-g&oe=645AD9DE,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/294617977_2347112735438761_3189180008015980567_n.png?stp=dst-png_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFMYKat7yHrWDh6lPkR5R-2vRKUnTFOGEG9EpSdMU4YQfhRKPTglxGYOGHMv6GMzCw&_nc_ohc=a-BOAhZzmA8AX8qSzmQ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCOkNGyL1hJXGdLcUMcqm7sxqKxg1vTw9URkio6AwW8TA&oe=645AD9DE,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2347112738772094,Good job 👏,4,,4,,3,0,567,520
926011594215556_2347893538694014,2022-07-20,15:55:03,photo,"Meet the Explorers 👨‍🚀

Becoming an expert in #Python, SQL, databases, and the ins and outs of big data doesn’t happen overnight. Our head teachers are on hand throughout the course to help and guide you.

#EXPLOREDataScience #EXPLOREteam #DataEngineering #Teacher #TechTeacher",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2347893538694014/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/295079575_2347893532027348_962929216655563994_n.png?stp=dst-png_p130x130&_nc_cat=111&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeH-eQz9ov9QXv4-UxlLjPXkCWWxWwt1uMgJZbFbC3W4yH-98hqs3bW9tbWA8lxHtFY&_nc_ohc=6t4X6dMjqoQAX-mzdFk&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAstj-KKEVsj34oUanaM3_0d8HyEaVLmzH2hBsN3JutGQ&oe=645BA7B2,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/295079575_2347893532027348_962929216655563994_n.png?stp=dst-png_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeH-eQz9ov9QXv4-UxlLjPXkCWWxWwt1uMgJZbFbC3W4yH-98hqs3bW9tbWA8lxHtFY&_nc_ohc=6t4X6dMjqoQAX-mzdFk&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBXJep-z60gI1x4Pu9u_V417WgZLYT__lJ5D0DLIMDlvQ&oe=645BA7B2,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2347893538694014,,8,,8,1,0,0,849,779
926011594215556_2348614278621940,2022-07-21,13:06:05,album,"Here are some quick highlights of what students will learn in the data engineering course. 
#dataengineering #ExploreDataScience #elearing #coursework #upskill",https://www.facebook.com/926011594215556/posts/2348614278621940/,Photos from Explore AI Academy's post,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/293820460_2348613885288646_5519698953401405510_n.png?stp=dst-png_p130x130&_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEIwc95onw8roiGAHidh2JpUBmXmtfwfiNQGZea1_B-I2wU7geB8Pb3jLtL92M9lvM&_nc_ohc=2TLDpRnYuQUAX94L-k4&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBVZ0Hvbsqin0zQec9A1UsRooQ5QVE9CDG5AX7Vqko9JQ&oe=645C4895,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/293820460_2348613885288646_5519698953401405510_n.png?stp=dst-png_p720x720&_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEIwc95onw8roiGAHidh2JpUBmXmtfwfiNQGZea1_B-I2wU7geB8Pb3jLtL92M9lvM&_nc_ohc=2TLDpRnYuQUAX94L-k4&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfB53XobUsp2bZBUfkgPYKlznbuA08Vu-fGG_wwN7m-K3Q&oe=645C4895,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2348614278621940,Cutting edge technology. Engaging facilitators. Meeting exciting and amazing people from diverse backgrounds. EXPLORE Data Science has it all.,7,,7,,2,0,936,876
926011594215556_2349548958528472,2022-07-22,15:00:38,photo,"Meet the Explorers 👨‍🚀

The goal of our expert facilitators is to ensure that you, the student, can progress smoothly through the course.

Would you like to learn more about their daily tasks? Comment below. 👇

#ExploreDataScienceAcademy #DataEngineering #Facilitators",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2349548958528472/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/294949068_2349548951861806_8928664218364716744_n.png?stp=dst-png_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHt6CLbV9hxNOyA2WDOM37RoGiJwGtVVy-gaInAa1VXL9PK_07shwrxEMO1p6j0d2s&_nc_ohc=7cWL-51gYS8AX_a6SP3&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBLGFTTQB4-FEO5Drf26NePU5Ktjp8s21hHB2UepFQXjw&oe=645C37BD,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/294949068_2349548951861806_8928664218364716744_n.png?stp=dst-png_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHt6CLbV9hxNOyA2WDOM37RoGiJwGtVVy-gaInAa1VXL9PK_07shwrxEMO1p6j0d2s&_nc_ohc=7cWL-51gYS8AX_a6SP3&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDhLrleoITVDuhDuiIXNkkUwVpjCRvnsX-FcLT-zUIQfA&oe=645C37BD,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2349548958528472,Muzi's story was inspiring,8,,8,,1,0,519,473
926011594215556_2351720248311343,2022-07-25,11:35:00,photo,"Starting a career in analytics engineering can be intimidating, but we're here to guide you. It’s different from a data analyst, data scientist, and data engineer. So what does an analytics engineer do?

Here are the skills and tools you need to get started.  https://bit.ly/3B9FlCW

#ExploreDataScience #AnalyticsEngineer #Upskill #TechSkills #TechCareers #4IR",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2351720248311343/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/295731503_2351720241644677_7771763390133168213_n.png?stp=dst-png_p130x130&_nc_cat=109&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGCvjgR_boyvFBdS8C3UHXA4C_CUm5wPDrgL8JSbnA8OsYyaIFogfiCW19Qj7wCf1A&_nc_ohc=cKPxA5M1LnQAX-ZVGfv&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBD2G7QVxmtSz9Ugjd_yKD2KiVXf0IKGNLvq08NsYCkWw&oe=645C4C82,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/295731503_2351720241644677_7771763390133168213_n.png?stp=dst-png_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGCvjgR_boyvFBdS8C3UHXA4C_CUm5wPDrgL8JSbnA8OsYyaIFogfiCW19Qj7wCf1A&_nc_ohc=cKPxA5M1LnQAX-ZVGfv&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBT84Xk5Ci_ONnPTN49IEIoQ9r2nwdVgUWsPGBaDNANWw&oe=645C4C82,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2351720248311343,,8,7,8,1,0,0,857,801
926011594215556_2352623748220993,2022-07-26,16:07:01,photo,"#MeetTheExplorers 👨🏽‍🚀

EXPLORE AI team member, Blessing, is a data scientist who is happy to contribute to the growth of EXPLORE. Do you have any questions for him? 

#ExploreDataScience #DataScientist #ExploreAI",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2352623748220993/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/295974727_2352623744887660_7620448330150794144_n.png?stp=dst-png_p130x130&_nc_cat=102&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEhj0_UvO-p4KXgsbZ6WYeGBInwiNCXXyYEifCI0JdfJkAM5gZY4xpi63nDq1iyLI0&_nc_ohc=22WRv73HGk4AX_d9Mlf&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAzSdS03wskI6tu716IXiiJJjIMNJ4Nl4oSfo_RoTofBQ&oe=645AF694,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/295974727_2352623744887660_7620448330150794144_n.png?stp=dst-png_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEhj0_UvO-p4KXgsbZ6WYeGBInwiNCXXyYEifCI0JdfJkAM5gZY4xpi63nDq1iyLI0&_nc_ohc=22WRv73HGk4AX_d9Mlf&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBU6eFp3gYoPoH-bkfpeeUKP8jQvr6Waq1N7QckMmVyxw&oe=645AF694,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2352623748220993,"Hello Blessings, I also come from a Physics background, and I will like to know 
1.) Your transition from physic to Data Science?
2.) Your biggest challenge during this transition?",13,,11,,2,0,945,876
926011594215556_2353437681472933,2022-07-27,15:57:01,photo,"Time to solve this week's problem. 👏

Comment with your answer 💬 

#ExploreDataScience #DataScience #SolveTheProblem #ProblemSolving #WeeklyProblem",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2353437681472933/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/295122388_2353437678139600_2874586576699966030_n.png?stp=dst-png_p130x130&_nc_cat=111&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeF31JictyBVE23yFIcdqMyGT8Ey0NRc98tPwTLQ1Fz3y8CnwuX4C3yLkVwoGBVQy-Y&_nc_ohc=ukEy4BgNOL8AX-y39ZQ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfB9EgJzv-fgEGBxeQ4079N_B_i4oVmYp-WZQfFzhXPomw&oe=645C0C8A,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/295122388_2353437678139600_2874586576699966030_n.png?stp=dst-png_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeF31JictyBVE23yFIcdqMyGT8Ey0NRc98tPwTLQ1Fz3y8CnwuX4C3yLkVwoGBVQy-Y&_nc_ohc=ukEy4BgNOL8AX-y39ZQ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCZj7gAoTZ9vIQOrsGTi7iwChVNV5_kd2XVoMGlr9Q8Ag&oe=645C0C8A,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2353437681472933,1/3 X 1/4 (number) = 15  therefore number = 180 then 180x3/10 = 54. There for the answer is 54.,2,,2,,5,0,619,560
926011594215556_2353437681472933,2022-07-27,15:57:01,photo,"Time to solve this week's problem. 👏

Comment with your answer 💬 

#ExploreDataScience #DataScience #SolveTheProblem #ProblemSolving #WeeklyProblem",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2353437681472933/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/295122388_2353437678139600_2874586576699966030_n.png?stp=dst-png_p130x130&_nc_cat=111&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeF31JictyBVE23yFIcdqMyGT8Ey0NRc98tPwTLQ1Fz3y8CnwuX4C3yLkVwoGBVQy-Y&_nc_ohc=ukEy4BgNOL8AX-y39ZQ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfB9EgJzv-fgEGBxeQ4079N_B_i4oVmYp-WZQfFzhXPomw&oe=645C0C8A,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/295122388_2353437678139600_2874586576699966030_n.png?stp=dst-png_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeF31JictyBVE23yFIcdqMyGT8Ey0NRc98tPwTLQ1Fz3y8CnwuX4C3yLkVwoGBVQy-Y&_nc_ohc=ukEy4BgNOL8AX-y39ZQ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCZj7gAoTZ9vIQOrsGTi7iwChVNV5_kd2XVoMGlr9Q8Ag&oe=645C0C8A,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2353437681472933,54,8,,8,,20,0,2476,2240
